timestamp,speed_kmh,distance_km,acceleration_ms2,road_elevation_percent,coasting_flag,battery_current_a,energy_con_wh,ke_lost_wh,e_regen_wh,batt_pack_temp_c,,,
967,52.2,0.0145,0.03,4.93,0,53.39,4.94,0.178840878,0,25.9857,,,
968,52.1,0.014472222,-0.03,4.95,0,48.52,4.24,0.711934156,0,25.9879,,,
969,51.7,0.014361111,-0.11,4.96,0,41.66,3.27,1.407407407,0,25.9895,,,
970,50.9,0.014138889,-0.22,4.97,0,32.15,1.18,2.917866941,0,25.9904,,,
971,49.2,0.013666667,-0.47,4.98,0,11.55,-2.25,5.38117284,0,25.9904,,,
972,45.9,0.01275,-0.92,4.99,0,-22.08,-5.62,7.860939643,2.1584,25.9908,,,
973,40.6,0.011277778,-1.47,5,0,-55.23,-4.96,6.897633745,5.39884,25.9937,,,
974,35.3,0.009805556,-1.47,5,0,-48.72,-4.27,5.934327846,4.761733333,25.9959,,,
975,30,0.008333333,-1.47,5,0,-41.95,-3.56,4.971021948,4.10096,25.9975,,,
976,24.7,0.006861111,-1.47,5,0,-34.95,-2.9,4.074074074,3.41652,25.9986,,,
977,19.3,0.005361111,-1.5,5,0,-28.51,-0.95,1.997427984,1.997427984,25.9993,,,
978,16,0.004444444,-0.92,4.99,0,-9.29,-0.5,1.401920439,0.907853333,25.9992,,,
979,13.2,0.003666667,-0.78,4.98,0,-4.88,-0.26,1.02451989,0.47712,25.9991,,,
980,10.7,0.002972222,-0.69,4.97,0,-2.53,0.01,0.635288066,0.24708,25.999,,,
981,8.8,0.002444444,-0.53,4.96,0,0.07,0.11,0.438957476,0,25.9989,,,
982,7.2,0.002,-0.44,4.95,0,1.04,0.05,0.370198903,0,25.9988,,,
983,5.5,0.001527778,-0.47,4.93,0,0.5,-0.06,0.343106996,0,25.9987,,,
984,3.2,0.000888889,-0.64,4.91,0,-0.58,-0.01,0.154835391,0.0568,25.9986,,,
985,1.1,0.000305556,-0.58,4.89,0,-0.1,0,0.020747599,0.010413333,25.9985,,,
986,0,0,-0.31,4.87,0,0,0,0,0,25.9984,,,
987,0,0,0,4.84,0,0,0,0,0,25.9983,,,
988,0,0,0,4.82,0,0,0,0,0,25.9982,,,
989,0,0,0,4.79,0,0,0,0,0,25.9981,,,
990,0,0,0,4.76,0,0,0,0,0,25.998,,,
991,0,0,0,4.72,0,0,0,0,0,25.9979,,,
992,0,0,0,4.69,0,0,0,0,0,25.9978,,,
993,0,0,0,4.65,0,0,0,0,0,25.9977,,,
994,0,0,0,4.61,0,0,0,0,0,25.9976,,,
995,0,0,0,4.57,0,0,0,0,0,25.9975,,,
996,0,0,0,4.52,0,0,0,0,0,25.9974,,,
997,0,0,0,4.48,0,0,0,0,0,25.9973,,,
998,0,0,0,4.43,0,0,0,0,0,25.9972,,,
999,0,0,0,4.38,0,0,0,0,0,25.9971,,,
1000,0,0,0,4.33,0,0,0,0,0,25.997,,,
1001,0,0,0,4.28,0,0,0,0,0,25.9969,,,
1002,0,0,0,4.22,0,0,0,0,0,25.9968,,,
1003,0,0,0,4.16,0,0,0,0,0,25.9967,,,
1004,0,0,0,4.11,0,0,0,0,0,25.9966,,,
1005,0,0,0,4.05,0,0,0,0,0,25.9965,,,
1006,0,0,0,3.98,0,0,0,0,0,25.9964,,,
1007,0,0,0,3.92,0,0,0,0,0,25.9963,,,
1008,0,0,0,3.85,0,0,0,0,0,25.9962,,,
1009,0,0,0,3.78,0,0,0,0,0,25.9961,,,
1010,0,0,0,3.72,0,0,0,0,0,25.996,,,
1011,0,0,0,3.64,0,0,0,0,0,25.9959,,,
1012,0,0,0,3.57,0,0,0,0,0,25.9958,,,
1013,0,0,0,3.5,0,0,0,0,0,25.9957,,,
1014,0,0,0,3.42,0,0,0,0,0,25.9956,,,
1015,0,0,0,3.35,0,0,0,0,0,25.9955,,,
1016,0,0,0,3.27,0,0,0,0,0,25.9954,,,
1017,0,0,0,3.19,0,0,0,0,0,25.9953,,,
1018,0,0,0,3.11,0,0,0,0,0,25.9952,,,
1019,0,0,0,3.02,0,0,0,0,0,25.9951,,,
1020,0,0,0,2.94,0,0,0,0,0,25.995,,,
1021,0,0,0,2.85,0,0,0,0,0,25.9949,,,
1022,0,0,0,2.77,0,0,0,0,0,25.9948,,,
1023,0,0,0,2.68,0,0,0,0,0,25.9947,,,
1024,0,0,0,2.59,0,0,0,0,0,25.9946,,,
1025,0,0,0,2.5,0,0,0,0,0,25.9945,,,
1026,0,0,0,2.41,0,0,0.07,0,0,25.9944,,,
1027,0.8,0.000222222,0.22,2.32,0,0.65,0.62,0,0,25.9943,,,
1028,3.6,0.001,0.78,2.22,0,6.05,2.3,0,0,25.9942,,,
1029,8.6,0.002388889,1.39,2.13,0,22.63,4.56,0,0,25.9946,,,
1030,14.6,0.004055556,1.67,2.03,0,44.81,5.71,0,0,25.9965,,,
1031,20,0.005555556,1.5,1.94,0,56.1,5.88,0,0,25.9995,,,
1032,24.4,0.006777778,1.22,1.84,0,57.75,6.07,0,0,26.0027,,,
1033,28.2,0.007833333,1.06,1.74,0,59.65,6.37,0,0,26.0061,,,
1034,31.7,0.008805556,0.97,1.64,0,62.54,6.75,0,0,26.0099,,,
1035,35,0.009722222,0.92,1.55,0,66.3,6.04,0,0,26.0142,,,
1036,37.6,0.010444444,0.72,1.45,0,59.33,5.47,0,0,26.0176,,,
1037,39.7,0.011027778,0.58,1.34,0,53.69,5.16,0,0,26.0204,,,
1038,41.5,0.011527778,0.5,1.24,0,50.68,5.95,0,0,26.0228,,,
1039,43.6,0.012111111,0.58,1.14,0,58.47,6.92,0,0,26.0261,,,
1040,46,0.012777778,0.67,1.04,0,68,7.27,0,0,26.0306,,,
1041,48.4,0.013444444,0.67,0.94,0,71.4,6.83,0,0,26.0356,,,
1042,50.5,0.014027778,0.58,0.83,0,67.12,5.42,0,0,26.04,,,
1043,51.9,0.014416667,0.39,0.73,0,53.21,3.76,0,0,26.0427,,,
1044,52.6,0.014611111,0.19,0.63,0,36.95,2.61,0,0,26.0439,,,
1045,52.8,0.014666667,0.06,0.52,0,25.64,2.29,0,0,26.0444,,,
1046,52.9,0.014694444,0.03,0.42,0,22.53,2.48,0,0,26.0448,,,
1047,53.1,0.01475,0.06,0.31,0,24.38,2.42,0,0,26.0452,,,
1048,53.3,0.014805556,0.06,0.21,0,23.81,1.32,0.364883402,0,26.0456,,,
1049,53.1,0.01475,-0.06,0.1,0,12.93,-0.12,1.445816187,0,26.0456,,,
1050,52.3,0.014527778,-0.22,0,0,-1.22,-2,2.825788752,0.11928,26.0455,,,
1051,50.7,0.014083333,-0.44,-0.1,0,-19.65,-2.74,3.24159808,1.920786667,26.0457,,,
1052,48.8,0.013555556,-0.53,-0.21,0,-26.9,-3.53,3.75840192,2.62984,26.0463,,,
1053,46.5,0.012916667,-0.64,-0.31,0,-34.7,-4.21,4.180555556,3.391906667,26.0474,,,
1054,43.8,0.012166667,-0.75,-0.42,0,-41.34,-5.4,5.047153635,4.04132,26.049,,,
1055,40.3,0.011194444,-0.97,-0.52,0,-52.99,-6.19,5.625685871,5.18016,26.0517,,,
1056,36,0.01,-1.19,-0.63,0,-60.82,-6.75,6.061556927,5.945066667,26.0553,,,
1057,30.7,0.008527778,-1.47,-0.73,0,-66.27,-5.66,5.098251029,5.098251029,26.0596,,,
1058,25.4,0.007055556,-1.47,-0.83,0,-55.59,-3.9,3.500685871,3.500685871,26.0626,,,
1059,21,0.005833333,-1.22,-0.94,0,-38.34,-3.07,2.779663923,2.779663923,26.0639,,,
1060,16.7,0.004638889,-1.19,-1.04,0,-30.12,-1.91,1.7031893,1.7031893,26.0647,,,
1061,13.4,0.003722222,-0.92,-1.14,0,-18.8,-0.72,0.609739369,0.609739369,26.0649,,,
1062,12,0.003333333,-0.39,-1.24,0,-7.1,0.06,0,0,26.0648,,,
1063,12.1,0.003361111,0.03,-1.34,0,0.63,0.38,0,0,26.0646,,,
1064,12.8,0.003555556,0.19,-1.45,0,3.69,1.91,0,0,26.0645,,,
1065,15.6,0.004333333,0.78,-1.55,0,18.78,3.74,0,0,26.0647,,,
1066,19.9,0.005527778,1.19,-1.64,0,36.69,3.57,0,0,26.0659,,,
1067,23.4,0.0065,0.97,-1.74,0,35.01,1.22,0,0,26.067,,,
1068,24.6,0.006833333,0.33,-1.84,0,11.97,0.58,0,0,26.067,,,
1069,25.2,0.007,0.17,-1.94,0,5.67,1.25,0,0,26.0669,,,
1070,26.4,0.007333333,0.33,-2.03,0,12.32,2.91,0,0,26.0669,,,
1071,28.8,0.008,0.67,-2.13,0,28.58,4.02,0,0,26.0676,,,
1072,31.8,0.008833333,0.83,-2.22,0,39.44,5.24,0,0,26.069,,,
1073,35.3,0.009805556,0.97,-2.32,0,51.46,7.13,0,0,26.0715,,,
1074,39.5,0.010972222,1.17,-2.41,0,70.06,9.63,0,0,26.0763,,,
1075,44.5,0.012361111,1.39,-2.5,0,94.57,10.24,0,0,26.0851,,,
1076,49.3,0.013694444,1.33,-2.59,0,100.56,9.24,0,0,26.0951,,,
1077,53.3,0.014805556,1.11,-2.68,0,90.72,7.55,0,0,26.1032,,,
1078,56.4,0.015666667,0.86,-2.77,0,74.11,6.3,0,0,26.1086,,,
1079,58.9,0.016361111,0.69,-2.85,0,61.83,6.05,0,0,26.1123,,,
1080,61.2,0.017,0.64,-2.94,0,59.43,3.68,0,0,26.1157,,,
1081,62.6,0.017388889,0.39,-3.02,0,36.12,0.83,0,0,26.1169,,,
1082,63,0.0175,0.11,-3.11,0,8.16,-1.75,1.075960219,0,26.1168,,,
1083,62.5,0.017361111,-0.14,-3.19,0,-17.14,-4.72,3.385459534,1.6756,26.1169,,,
1084,60.9,0.016916667,-0.44,-3.27,0,-46.39,-4.71,3.297668038,3.297668038,26.1189,,,
1085,59.3,0.016472222,-0.44,-3.35,0,-46.28,-2.4,1.415123457,1.415123457,26.1209,,,
1086,58.6,0.016277778,-0.19,-3.42,0,-23.59,-0.69,0,0,26.1213,,,
1087,58.6,0.016277778,0,-3.5,1,-6.82,-0.47,0,0,26.1212,,,
1088,58.7,0.016305556,0.03,-3.57,1,-4.59,-0.52,0,0,26.1211,,,
1089,58.8,0.016333333,0.03,-3.64,1,-5.12,-0.87,0,0,26.121,,,
1090,58.8,0.016333333,0,-3.72,1,-8.5,-0.91,0,0,26.1209,,,
1091,58.8,0.016333333,0,-3.78,1,-8.97,-0.21,0,0,26.1208,,,
1092,59.1,0.016416667,0.08,-3.85,1,-2.09,1.67,0,0,26.1206,,,
1093,60.1,0.016694444,0.28,-3.92,0,16.39,3.28,0,0,26.1207,,,
1094,61.7,0.017138889,0.44,-3.98,0,32.25,2.53,0,0,26.1216,,,
1095,63,0.0175,0.36,-4.05,0,24.89,0.81,0,0,26.1221,,,
1096,63.7,0.017694444,0.19,-4.11,0,7.96,-0.54,0,0,26.122,,,
1097,63.9,0.01775,0.06,-4.16,1,-5.35,-2.32,0.873799726,0,26.1219,,,
1098,63.5,0.017638889,-0.11,-4.22,0,-22.82,-4.55,2.588477366,2.230346667,26.1223,,,
1099,62.3,0.017305556,-0.33,-4.28,0,-44.68,-6.71,4.204389575,4.204389575,26.1241,,,
1100,60.3,0.01675,-0.56,-4.33,0,-65.93,-5.05,2.861454047,2.861454047,26.1283,,,
1101,58.9,0.016361111,-0.39,-4.38,0,-49.55,-2.73,1.005658436,1.005658436,26.1306,,,
1102,58.4,0.016222222,-0.14,-4.43,0,-26.85,-0.44,0,0,26.1312,,,
1103,58.8,0.016333333,0.11,-4.48,0,-4.34,2.24,0,0,26.1311,,,
1104,60.2,0.016722222,0.39,-4.52,0,21.99,4.22,0,0,26.1314,,,
1105,62.3,0.017305556,0.58,-4.57,0,41.49,2.93,0,0,26.133,,,
1106,63.9,0.01775,0.44,-4.61,0,28.76,0.17,0,0,26.1337,,,
1107,64.5,0.017916667,0.17,-4.65,0,1.68,-1.92,0.221021948,0,26.1335,,,
1108,64.4,0.017888889,-0.03,-4.69,1,-18.82,-4.17,1.973765432,0,26.1337,,,
1109,63.5,0.017638889,-0.25,-4.72,0,-40.93,-5.83,3.227880658,3.227880658,26.1352,,,
1110,62,0.017222222,-0.42,-4.76,0,-57.24,-3.86,1.689986283,1.689986283,26.1383,,,
1111,61.2,0.017,-0.22,-4.79,0,-37.87,-1.45,0,0,26.1396,,,
1112,61.3,0.017027778,0.03,-4.82,1,-14.2,1.84,0,0,26.1396,,,
1113,62.6,0.017388889,0.36,-4.84,0,18.02,6.03,0,0,26.1398,,,
1114,65.3,0.018138889,0.75,-4.87,0,59.24,6.36,0,0,26.1432,,,
1115,68,0.018888889,0.75,-4.89,0,62.49,2.56,0,0,26.147,,,
1116,69.4,0.019277778,0.39,-4.91,0,25.09,-0.88,0,0,26.1475,,,
1117,69.7,0.019361111,0.08,-4.93,1,-8.63,-3,0.953360768,0,26.1474,,,
1118,69.3,0.01925,-0.11,-4.95,0,-29.49,-5.39,2.827160494,2.827160494,26.1481,,,
1119,68.1,0.018916667,-0.33,-4.96,0,-52.92,-5.35,2.777777778,2.777777778,26.1508,,,
1120,66.9,0.018583333,-0.33,-4.97,0,-52.51,-3.85,1.597565158,1.597565158,26.1534,,,
1121,66.2,0.018388889,-0.19,-4.98,0,-37.82,-3.33,1.130829904,1.130829904,26.1547,,,
1122,65.7,0.01825,-0.14,-4.99,0,-32.66,-4.15,1.791495199,1.791495199,26.1556,,,
1123,64.9,0.018027778,-0.22,-5,0,-40.74,-6.61,3.734053498,3.734053498,26.1571,,,
1124,63.2,0.017555556,-0.47,-5,0,-64.91,-9.66,6.14111797,6.14111797,26.1612,,,
1125,60.3,0.01675,-0.81,-5,0,-94.85,-12.97,8.958333333,8.958333333,26.1701,,,
1126,55.8,0.0155,-1.25,-5,0,-127.35,-13.63,9.660322359,9.660322359,26.1863,,,
1127,50.5,0.014027778,-1.47,-5,0,-133.84,-12.3,8.697016461,8.697016461,26.2042,,,
1128,45.2,0.012555556,-1.47,-4.99,0,-120.76,-10.67,7.45936214,7.45936214,26.2187,,,
1129,40.1,0.011138889,-1.42,-4.98,0,-104.76,-7.72,5.102366255,5.102366255,26.2296,,,
1130,36.2,0.010055556,-1.08,-4.97,0,-75.83,-6.21,3.909979424,3.909979424,26.2352,,,
1131,32.9,0.009138889,-0.92,-4.96,0,-61.03,-5.37,3.33281893,3.33281893,26.2388,,,
1132,29.8,0.008277778,-0.86,-4.95,0,-52.76,-4.94,3.094650206,3.094650206,26.2414,,,
1133,26.6,0.007388889,-0.89,-4.93,0,-48.54,-4.69,3.061728395,3.061728395,26.2436,,,
1134,23,0.006388889,-1,-4.91,0,-46.11,-3.98,2.617283951,2.617283951,26.2456,,,
1135,19.4,0.005388889,-1,-4.89,0,-39.03,-2.99,1.897633745,1.897633745,26.247,,,
1136,16.3,0.004527778,-0.86,-4.87,0,-29.32,-1.77,0.900720165,0.900720165,26.2477,,,
1137,14.6,0.004055556,-0.47,-4.84,0,-17.37,-0.9,0.197530864,0.197530864,26.2478,,,
1138,14.2,0.003944444,-0.11,-4.82,0,-8.88,-0.59,0,0,26.2477,,,
1139,14.3,0.003972222,0.03,-4.79,1,-5.76,-0.48,0,0,26.2476,,,
1140,14.6,0.004055556,0.08,-4.76,1,-4.67,-0.34,0,0,26.2474,,,
1141,15.1,0.004194444,0.14,-4.72,0,-3.31,0.22,0,0,26.2472,,,
1142,16.4,0.004555556,0.36,-4.69,0,2.16,1.47,0,0,26.247,,,
1143,19.1,0.005305556,0.75,-4.65,0,14.39,2.44,0,0,26.247,,,
1144,22.5,0.00625,0.94,-4.61,0,23.96,1.08,0,0,26.2474,,,
1145,24.4,0.006777778,0.53,-4.57,0,10.62,-0.54,0,0,26.2473,,,
1146,24.8,0.006888889,0.11,-4.52,0,-5.29,-2.99,1.710390947,0.51688,26.2472,,,
1147,22.7,0.006305556,-0.58,-4.48,0,-29.33,-4.77,3.64420439,2.867453333,26.2479,,,
1148,17.4,0.004833333,-1.47,-4.43,0,-46.81,-2.75,1.925925926,1.925925926,26.2499,,,
1149,13.8,0.003833333,-1,-4.38,0,-27.03,-1.44,0.796296296,0.796296296,26.2505,,,
1150,12,0.003333333,-0.5,-4.33,0,-14.1,-0.47,0,0,26.2505,,,
1151,12,0.003333333,0,-4.28,1,-4.64,-0.46,0,0,26.2503,,,
1152,12,0.003333333,0,-4.22,1,-4.55,0.65,0,0,26.2501,,,
1153,13.9,0.003861111,0.53,-4.16,0,6.42,2.35,0,0,26.25,,,
1154,17.7,0.004916667,1.06,-4.11,0,23.11,4.39,0,0,26.2504,,,
1155,22.8,0.006333333,1.42,-4.05,0,43.09,4.58,0,0,26.2521,,,
1156,27.3,0.007583333,1.25,-3.98,0,44.97,4.46,0,0,26.254,,,
1157,31.2,0.008666667,1.08,-3.92,0,43.75,5.28,0,0,26.2557,,,
1158,35.2,0.009777778,1.11,-3.85,0,51.83,6.38,0,0,26.2582,,,
1159,39.4,0.010944444,1.17,-3.78,0,62.68,4.88,0,0,26.262,,,
1160,42.5,0.011805556,0.86,-3.72,0,47.88,4.95,0,0,26.2641,,,
1161,45.4,0.012611111,0.81,-3.64,0,48.62,5.13,0,0,26.2663,,,
1162,48.2,0.013388889,0.78,-3.57,0,50.38,3.85,0,0,26.2687,,,
1163,50.3,0.013972222,0.58,-3.5,0,37.79,4.64,0,0,26.27,,,
1164,52.6,0.014611111,0.64,-3.42,0,45.55,3.95,0,0,26.2719,,,
1165,54.5,0.015138889,0.53,-3.35,0,38.81,4.67,0,0,26.2732,,,
1166,56.6,0.015722222,0.58,-3.27,0,45.89,3.91,0,0,26.2751,,,
1167,58.3,0.016194444,0.47,-3.19,0,38.35,4.14,0,0,26.2764,,,
1168,60,0.016666667,0.47,-3.11,0,40.61,3.87,0,0,26.2779,,,
1169,61.5,0.017083333,0.42,-3.02,0,38.02,4.29,0,0,26.2792,,,
1170,63.1,0.017527778,0.44,-2.94,0,42.17,3.37,0,0,26.2808,,,
1171,64.3,0.017861111,0.33,-2.85,0,33.09,4.19,0,0,26.2817,,,
1172,65.7,0.01825,0.39,-2.77,0,41.15,4.41,0,0,26.2832,,,
1173,67.1,0.018638889,0.39,-2.68,0,43.33,3.97,0,0,26.2849,,,
1174,68.3,0.018972222,0.33,-2.59,0,38.97,4.85,0,0,26.2862,,,
1175,69.7,0.019361111,0.39,-2.5,0,47.67,3.47,0,0,26.2883,,,
1176,70.6,0.019611111,0.25,-2.41,0,34.04,3.98,0,0,26.2893,,,
1177,71.6,0.019888889,0.28,-2.32,0,39.14,4.18,0,0,26.2907,,,
1178,72.6,0.020166667,0.28,-2.22,0,41.06,4.01,0,0,26.2922,,,
1179,73.5,0.020416667,0.25,-2.13,0,39.38,3.47,0,0,26.2936,,,
1180,74.2,0.020611111,0.19,-2.03,0,34.09,3.63,0,0,26.2946,,,
1181,74.9,0.020805556,0.19,-1.94,0,35.61,3.79,0,0,26.2957,,,
1182,75.6,0.021,0.19,-1.84,0,37.26,3.97,0,0,26.2969,,,
1183,76.3,0.021194444,0.19,-1.74,0,38.94,4.52,0,0,26.2982,,,
1184,77.1,0.021416667,0.22,-1.64,0,44.35,4.7,0,0,26.3,,,
1185,77.9,0.021638889,0.22,-1.55,0,46.12,4.24,0,0,26.302,,,
1186,78.5,0.021805556,0.17,-1.45,0,41.67,4.04,0,0,26.3036,,,
1187,79,0.021944444,0.14,-1.34,0,39.63,4.85,0,0,26.305,,,
1188,79.7,0.022138889,0.19,-1.24,0,47.6,4.77,0,0,26.3071,,,
1189,80.3,0.022305556,0.17,-1.14,0,46.82,5.21,0,0,26.3091,,,
1190,81,0.0225,0.19,-1.04,0,51.18,5.13,0,0,26.3115,,,
1191,81.6,0.022666667,0.17,-0.94,0,50.4,6,0,0,26.3139,,,
1192,82.4,0.022888889,0.22,-0.83,0,58.95,5.12,0,0,26.3172,,,
1193,82.9,0.023027778,0.14,-0.73,0,50.31,5.29,0,0,26.3196,,,
1194,83.4,0.023166667,0.14,-0.63,0,51.98,5.07,0,0,26.3221,,,
1195,83.8,0.023277778,0.11,-0.52,0,49.75,5.23,0,0,26.3244,,,
1196,84.2,0.023388889,0.11,-0.42,0,51.32,5.82,0,0,26.3269,,,
1197,84.7,0.023527778,0.14,-0.31,0,57.1,5.99,0,0,26.33,,,
1198,85.2,0.023666667,0.14,-0.21,0,58.85,5.76,0,0,26.3333,,,
1199,85.6,0.023777778,0.11,-0.1,0,56.59,7.06,0,0,26.3363,,,
1200,86.3,0.023972222,0.19,0,0,69.37,6.56,0,0,26.341,,,
1201,86.8,0.024111111,0.14,0.1,0,64.43,7.19,0,0,26.345,,,
1202,87.4,0.024277778,0.17,0.21,0,70.59,7.39,0,0,26.3498,,,
1203,88,0.024444444,0.17,0.31,0,72.6,6.3,0,0,26.3549,,,
1204,88.3,0.024527778,0.08,0.42,0,61.9,6.9,0,0,26.3586,,,
1205,88.7,0.024638889,0.11,0.52,0,67.75,6.65,0,0,26.363,,,
1206,89,0.024722222,0.08,0.63,0,65.29,6.81,0,0,26.3671,,,
1207,89.3,0.024805556,0.08,0.73,0,66.87,7.86,0,0,26.3714,,,
1208,89.8,0.024944444,0.14,0.83,0,77.16,7.62,0,0,26.3772,,,
1209,90.2,0.025055556,0.11,0.94,0,74.84,7.8,0,0,26.3826,,,
1210,90.6,0.025166667,0.11,1.04,0,76.62,7.98,0,0,26.3883,,,
1211,91,0.025277778,0.11,1.14,0,78.41,7.72,0,0,26.3943,,,
1212,91.3,0.025361111,0.08,1.24,0,75.79,7.89,0,0,26.3999,,,
1213,91.6,0.025444444,0.08,1.34,0,77.45,8.07,0,0,26.4057,,,
1214,91.9,0.025527778,0.08,1.45,0,79.23,8.24,0,0,26.4118,,,
1215,92.2,0.025611111,0.08,1.55,0,80.91,9.77,0,0,26.4182,,,
1216,92.8,0.025777778,0.17,1.64,0,95.97,8.62,0,0,26.4273,,,
1217,93.1,0.025861111,0.08,1.74,0,84.62,8.48,0,0,26.4343,,,
1218,93.3,0.025916667,0.06,1.84,0,83.26,8.64,0,0,26.4411,,,
1219,93.5,0.025972222,0.06,1.94,0,84.81,8.78,0,0,26.4481,,,
1220,93.7,0.026027778,0.06,2.03,0,86.24,8.94,0,0,26.4554,,,
1221,93.9,0.026083333,0.06,2.13,0,87.81,8.62,0,0,26.4629,,,
1222,94,0.026111111,0.03,2.22,0,84.68,8.77,0,0,26.4699,,,
1223,94.1,0.026138889,0.03,2.32,0,86.09,9.36,0,0,26.4771,,,
1224,94.3,0.026194444,0.06,2.41,0,91.95,9.04,0,0,26.4854,,,
1225,94.4,0.026222222,0.03,2.5,0,88.82,9.64,0,0,26.4931,,,
1226,94.6,0.026277778,0.06,2.59,0,94.71,9.32,0,0,26.5019,,,
1227,94.7,0.026305556,0.03,2.68,0,91.57,9.46,0,0,26.5101,,,
1228,94.8,0.026333333,0.03,2.77,0,92.87,10.05,0,0,26.5186,,,
1229,95,0.026388889,0.06,2.85,0,98.66,9.73,0,0,26.5282,,,
1230,95.1,0.026416667,0.03,2.94,0,95.51,10.32,0,0,26.5372,,,
1231,95.3,0.026472222,0.06,3.02,0,101.32,10,0,0,26.5473,,,
1232,95.4,0.0265,0.03,3.11,0,98.17,10.59,0,0,26.5568,,,
1233,95.6,0.026555556,0.06,3.19,0,104,10.25,0,0,26.5675,,,
1234,95.7,0.026583333,0.03,3.27,0,100.71,10.38,0,0,26.5775,,,
1235,95.8,0.026611111,0.03,3.35,0,101.9,10.96,0,0,26.5877,,,
1236,96,0.026666667,0.06,3.42,0,107.64,10.62,0,0,26.5991,,,
1237,96.1,0.026694444,0.03,3.5,0,104.34,11.21,0,0,26.6098,,,
1238,96.3,0.02675,0.06,3.57,0,110.1,10.86,0,0,26.6218,,,
1239,96.4,0.026777778,0.03,3.64,0,106.66,11.46,0,0,26.633,,,
1240,96.6,0.026833333,0.06,3.72,0,112.57,11.58,0,0,26.6455,,,
1241,96.8,0.026888889,0.06,3.78,0,113.71,11.71,0,0,26.6583,,,
1242,97,0.026944444,0.06,3.85,0,114.99,11.84,0,0,26.6714,,,
1243,97.2,0.027,0.06,3.92,0,116.26,11.47,0,0,26.6848,,,
1244,97.3,0.027027778,0.03,3.98,0,112.67,11.58,0,0,26.6973,,,
1245,97.4,0.027055556,0.03,4.05,0,113.76,11.2,0,0,26.7101,,,
1246,97.4,0.027055556,0,4.11,0,109.97,11.26,0,0,26.722,,,
1247,97.4,0.027055556,0,4.16,0,110.62,11.34,0,0,26.7341,,,
1248,97.4,0.027055556,0,4.22,0,111.39,10.94,0.333847737,0,26.7463,,,
1249,97.3,0.027027778,-0.03,4.28,0,107.42,11.47,0,0,26.7577,,,
1250,97.3,0.027027778,0,4.33,0,112.63,11.53,0,0,26.7702,,,
1251,97.3,0.027027778,0,4.38,0,113.28,11.6,0,0,26.7829,,,
1252,97.3,0.027027778,0,4.43,0,113.92,11.18,0.333504801,0,26.7957,,,
1253,97.2,0.027,-0.03,4.48,0,109.82,11.22,0.333161866,0,26.8076,,,
1254,97.1,0.026972222,-0.03,4.52,0,110.16,11.26,0.33281893,0,26.8196,,,
1255,97,0.026944444,-0.03,4.57,0,110.62,11.3,0.332475995,0,26.8317,,,
1256,96.9,0.026916667,-0.03,4.61,0,110.95,10.85,0.663923182,0,26.8438,,,
1257,96.7,0.026861111,-0.06,4.65,0,106.57,10.54,0.993312757,0,26.855,,,
1258,96.4,0.026777778,-0.08,4.69,0,103.53,10.53,0.990226337,0,26.8655,,,
1259,96.1,0.026694444,-0.08,4.72,0,103.39,10.05,1.315500686,0,26.876,,,
1260,95.7,0.026583333,-0.11,4.76,0,98.72,10.82,0.65569273,0,26.8855,,,
1261,95.5,0.026527778,-0.06,4.79,0,106.22,10.82,0.654320988,0,26.8966,,,
1262,95.3,0.026472222,-0.06,4.82,0,106.24,11.28,0.326646091,0,26.9077,,,
1263,95.2,0.026444444,-0.03,4.84,0,110.78,10.83,0.652263374,0,26.9198,,,
1264,95,0.026388889,-0.06,4.87,0,106.34,11.29,0.325617284,0,26.9309,,,
1265,94.9,0.026361111,-0.03,4.89,0,110.86,10.83,0.650205761,0,26.943,,,
1266,94.7,0.026305556,-0.06,4.91,0,106.31,10.81,0.648834019,0,26.9541,,,
1267,94.5,0.02625,-0.06,4.93,0,106.21,11.27,0.323902606,0,26.9652,,,
1268,94.4,0.026222222,-0.03,4.95,0,110.7,11.74,0,0,26.9772,,,
1269,94.4,0.026222222,0,4.96,0,115.25,11.28,0.323559671,0,26.9903,,,
1270,94.3,0.026194444,-0.03,4.97,0,110.77,11.74,0,0,27.0024,,,
1271,94.3,0.026194444,0,4.98,0,115.32,10.82,0.646090535,0,27.0155,,,
1272,94.1,0.026138889,-0.06,4.99,0,106.25,10.79,0.644718793,0,27.0266,,,
1273,93.9,0.026083333,-0.06,5,0,106.02,9.52,1.60579561,0,27.0376,,,
1274,93.4,0.025944444,-0.14,5,0,93.46,8.97,1.91563786,0,27.0461,,,
1275,92.8,0.025777778,-0.17,5,0,88.13,8.11,2.534979424,0,27.0536,,,
1276,92,0.025555556,-0.22,5,0,79.68,8.44,2.200102881,0,27.0597,,,
1277,91.3,0.025361111,-0.19,5,0,82.92,8.32,2.18329904,0,27.0663,,,
1278,90.6,0.025166667,-0.19,4.99,0,81.74,8.51,1.858024691,0,27.0727,,,
1279,90,0.025,-0.17,4.98,0,83.53,8.1,2.152091907,0,27.0794,,,
1280,89.3,0.024805556,-0.19,4.97,0,79.56,8.28,1.83127572,0,27.0855,,,
1281,88.7,0.024638889,-0.17,4.96,0,81.33,8.18,1.818930041,0,27.0919,,,
1282,88.1,0.024472222,-0.17,4.95,0,80.32,7.77,2.106481481,0,27.0981,,,
